Actual_Sales,Predicted_Sales
4923,5408.1626
4495,5107.4253
4847,5278.279
2408,3118.4717
7537,8828.883
6141,7002.3525
5584,6264.7266
5180,5982.196
5157,6043.294
2462,3084.9546
4453,4809.819
4181,4793.9976
4555,4892.894
3825,4744.0664
4671,5054.7134
2220,2894.5852
7704,8443.978
6005,6621.827
5296,6015.0215
5119,5836.284
5631,6137.638
2251,2882.692
7495,8929.929
7191,8287.436
7144,7875.7744
6242,6936.5015
2895,3269.319
5563,5881.9414
4854,5281.445
5643,5740.226
5234,5713.411
2673,3557.8733
7734,8817.692
6087,6964.9785
5819,6341.34
5141,5959.805
5833,6274.8184
2145,2885.0225
5417,5529.1714
4633,5063.2324
4976,5193.9355
4342,5034.2163
2445,3049.3733
7139,8422.521
5255,6637.4033
6037,6535.2017
5198,6205.211
6789,7900.692
2677,3234.413
6583,8037.6675
6537,6733.7104
5641,6195.885
5101,5910.6104
6394,6353.3237
2677,3406.0073
5552,5662.464
4781,5096.6074
4080,5025.19
4493,5050.465
4804,5175.051
2654,3125.0032
7212,8330.862
6358,6469.8555
5485,6027.2397
5003,5745.689
6014,6333.3896
2809,3157.416
5281,5302.37
3813,4782.883
4577,5027.572
4325,5095.1016
5310,5704.3726
2469,3407.0176
7512,9084.031
6745,7054.6934
6477,6625.422
6245,6489.0303
5951,6450.855
2516,3247.7832
5628,5636.2944
4890,5199.387
4838,5142.6016
5107,5152.078
4959,5278.371
3008,3557.7275
7544,9090.571
6900,6908.3315
6249,6433.302
5094,6035.4126
5362,6273.3403
2433,3041.1426
4705,5126.281
4415,4973.9443
4180,5017.953
4114,4869.054
4270,4911.373
2872,2967.8438
7459,8924.278
6332,7371.7603
6968,7507.394
6195,6792.4453
5498,6502.045
3050,3402.0376
5160,5571.4893
4155,5062.829
4718,5095.1553
4709,5070.4336
4169,5064.506
2490,3100.1755
7190,8994.768
6353,6906.037
6033,6517.4775
5157,6012.3755
5573,6181.304
2240,2759.5896
4403,5129.851
4544,4906.605
4612,4699.415
4244,4859.815
4145,4812.556
2222,2816.8376
7592,8577.918
6191,6590.616
5221,6298.2637
5474,6273.4175
5826,6987.526
2716,3084.503
5439,5674.3745
4617,5063.0723
4530,5018.0044
3924,4855.622
4633,4981.2607
2484,3079.9834
7462,8702.576
6847,7214.172
6179,6502.3506
5375,6223.5327
5789,6484.203
2308,2997.127
4942,5225.659
4380,4874.1196
3630,4699.863
3818,4792.2812
4721,4869.1045
2159,2758.8762
7389,8277.113
6448,6904.6597
6243,6325.2573
4566,5928.762
5601,6607.0093
2470,3087.551
5997,6256.4067
5147,5618.7324
5172,5801.45
5885,5864.518
2608,3082.5256
8478,9409.929
6575,7541.6357
5189,6450.5576
5382,6183.3335
5854,6559.4453
2968,3651.4756
5122,5501.521
4916,5093.7466
4274,5031.2363
4709,4941.9966
4914,4974.3516
2343,2769.075
7445,8601.146
5933,6364.3857
5314,5975.0815
5144,5810.798
5483,6049.4937
2266,2857.2214
5010,5170.7124
4645,5219.9053
5555,5872.41
6161,6237.8735
2709,3874.9565
8582,9458.874
7111,7904.2505
5998,6792.671
5792,6383.362
5734,6590.858
2542,3361.3354
5079,5519.7036
4729,5108.8022
4470,5055.2207
4868,5183.328
5130,5291.9995
3135,3617.2822
8163,9142.84
6774,7478.604
7218,7152.324
7108,6839.4893
2739,3573.818
5873,6118.228
5204,5661.154
5003,5569.287
4998,5611.6455
6148,6875.648
3818,5044.571
10438,11228.964
8061,8889.125
8199,8500.915
8245,8359.114
6528,7042.484
3207,3874.7454
5522,6191.0522
5867,6191.0283
5608,5952.7485
5589,5878.1997
6026,6321.1396
3159,4292.143
12031,12700.304
9399,10662.418
8910,9399.713
8239,8712.129
8291,9070.065
5215,6502.827
10468,11083.0625
3643,4499.8755
6024,6378.236
2839,3440.6055
7860,8017.044
3132,4117.9766
5287,5635.5557
5607,5760.0967
2991,3501.5266
9031,9688.647
6705,7877.4126
6036,6983.158
5747,6486.199
6240,6838.8066
2795,3563.7441
5037,5569.8804
4200,4928.2715
4324,4947.024
4111,4992.835
4752,5162.8057
2520,3387.6687
8317,9164.585
6258,7074.74
5691,6544.7544
5020,6020.9614
5685,6316.9463
2359,3111.694
4854,5063.451
4671,5126.5503
4457,5164.0957
4847,5297.253
5495,6091.7056
2627,3411.2852
9315,9759.749
7104,7671.5835
6274,6924.5083
5747,6400.825
5947,6520.2544
2815,3393.047
5493,5536.044
4983,5104.32
4311,5044.926
4747,5047.2334
5301,5250.9287
2555,3013.5017
8097,9180.4795
6633,6918.2505
5708,6459.7324
5047,5979.1816
5353,6203.8867
2466,3147.1265
4857,5153.76
4137,4887.036
4062,4863.5815
4411,5062.3613
5087,5699.8887
2823,3581.9573
9357,10083.379
6756,7924.3027
6508,7025.2236
5823,6472.541
5929,6524.5396
2649,3505.9907
4992,5400.249
4507,5010.363
4740,5019.01
4482,4972.787
4704,5113.5684
2740,3061.552
8617,8942.309
6766,7349.057
5385,6279.4307
5088,6014.118
5451,6143.811
2624,3308.8384
4553,5114.906
4677,4945.7354
4429,4910.648
4247,5009.449
4580,5337.867
2644,2901.608
7834,9790.322
7620,7702.419
5893,6899.8945
5181,6314.7827
6161,6707.681
2579,3233.8274
4997,5478.2197
5102,5236.52
4888,5149.399
4576,5012.285
4705,5299.636
2428,3066.51
8894,9560.451
8824,8628.86
7469,8110.894
7739,7873.1606
3345,4395.531
6002,5647.492
4521,4957.755
4244,5041.459
4173,4996.5303
2574,3332.655
8521,9161.965
6960,7747.391
7747,8687.507
6978,8207.144
2909,3609.046
9439,9438.506
6435,7516.077
6193,6729.5396
5532,6586.7295
5716,6497.8965
2635,3263.1765
4868,5466.628
4668,5111.537
4545,5017.988
4458,5059.163
4432,5079.141
2208,2898.3848
8189,8965.667
6032,6997.2285
5764,6285.8745
5424,6085.68
6259,6292.5107
2989,3541.6643
5765,5621.807
4280,5195.181
5499,5868.4473
6584,6843.674
2889,3567.8457
9232,9679.658
7614,8176.246
6701,7108.009
6663,6809.202
6309,6726.9507
2784,3253.108
5717,5731.3354
5140,5323.048
4952,5218.2393
5024,5240.689
2923,3360.7422
7758,8898.446
6460,7410.163
5590,6607.179
5564,6063.0522
6110,6421.6406
2367,2965.6501
5078,5281.973
4525,4985.0815
3935,5050.4966
3821,4968.9014
4753,5221.249
2808,3307.6753
8968,10312.7
7696,8171.7886
6219,6907.6035
5650,6547.059
5391,6121.4155
2641,3493.142
5572,5701.2896
3964,5132.3945
4343,5138.7075
4628,5058.888
4569,5179.7207
2815,3270.873
8015,8867.989
6974,7294.8174
6250,6642.382
5958,6293.3843
5149,6252.2773
2849,3214.2441
5351,5290.982
4588,4960.169
4383,4995.428
4133,4663.487
4469,4962.8774
2237,2885.9636
6802,8521.221
5535,6525.91
5856,6788.733
6027,6787.0576
6263,6903.6777
2798,3179.1333
7219,8564.307
6009,6764.751
5297,6221.266
5163,5913.0293
5832,5960.75
2476,2959.6223
5077,5304.8955
4115,5074.6694
4454,5033.12
4509,5050.28
4481,5127.277
2667,3014.8865
7222,8274.871
5724,6536.924
5737,6042.7715
5704,5938.093
5203,5850.519
2420,2910.6729
4972,5313.7046
4186,4848.837
4218,4962.822
4135,5059.992
4689,5449.581
2437,3190.2334
8620,9496.249
5925,7153.0894
6522,6677.4194
5412,6168.932
5533,6320.833
2442,2765.3213
5038,5302.4463
4833,5047.7188
4452,4996.5884
4383,5003.2495
4199,5050.6753
2643,3234.785
7581,8338.974
5821,6665.6914
5535,6029.331
5227,5881.647
5089,5902.619
2581,2967.8303
4781,4995.704
4678,4910.675
3976,4887.498
3941,4692.9824
4210,4823.123
2820,3084.945
6725,8089.7354
6553,7564.354
6394,7156.8765
6085,6900.859
3020,3893.8516
7589,8643.455
6468,7069.1055
5218,6083.351
5316,5982.8193
5397,6010.836
3017,3352.535
5060,5345.8193
4899,5097.12
4577,5027.9956
4342,4965.895
4920,5153.5957
3025,3061.5063
6772,7899.575
6074,6226.0986
4165,5677.698
5661,5858.228
5703,5915.1597
2619,3018.0098
5316,5277.5464
4348,5115.4404
4771,5254.175
5864,6101.9526
3493,4604.778
9235,9724.082
7265,7788.091
6704,7221.4717
5968,6329.5225
6275,6575.798
2608,3177.6519
7528,8226.289
7002,7348.474
6621,6537.7383
5908,6304.1797
6282,6531.306
2547,3347.733
5758,5780.4023
5189,5510.326
6477,5802.416
5377,5533.8164
2725,3191.6125
8770,9207.176
7404,7820.8765
6265,7166.777
6634,7089.1523
7960,7952.4673
4151,4808.2344
9894,10355.902
8092,8618.421
7268,8154.919
7290,8032.164
8161,8397.056
3414,4144.4937
6487,6759.5757
5821,6255.9604
5844,5785.3257
5594,5904.3774
6192,6227.972
3013,3861.6948
10700,11720.52
9380,9863.985
7566,8615.457
7450,8420.571
8322,8694.019
4349,5961.321
10380,9989.043
8067,9018.327
3797,4450.697
3212,4381.3657
7302,7053.847
6543,7010.296
2951,4111.1577
5463,5628.8345
2897,3326.1536
7351,8686.554
7078,7647.922
5343,6618.5024
5567,6279.774
5473,6161.103
2774,3247.1826
7319,8308.426
6403,7192.906
5747,6362.8477
5729,6152.4307
5525,6307.4805
2592,3166.7668
5556,5455.0674
4613,4918.359
4882,5012.2046
4006,4872.596
4196,5075.4487
2604,2864.8367
7410,8259.262
5492,6448.002
5411,6501.0063
6093,6371.02
6507,7183.85
2713,3656.6707
8785,9232.239
6946,7493.467
6202,6698.5605
5526,6407.8745
5457,6402.461
2774,3260.373
4249,5140.9487
4605,5080.991
4269,5076.409
4156,5059.035
5019,5214.6646
2637,3126.835
7361,8954.455
6370,6589.7837
5167,6051.2417
5155,5891.4614
5073,5919.0117
2485,3051.0432
4751,5045.1245
4402,4916.4844
4890,4948.8433
4361,5121.607
5145,5404.9663
2577,3188.7864
8097,9198.342
6584,7167.7573
5807,6635.69
5706,6244.777
5901,6299.641
2555,2985.4548
5070,5253.0415
4213,5160.001
4608,5052.973
4123,5058.7256
4594,5104.705
2514,2964.185
7457,8613.124
5941,6820.471
5909,6248.123
5339,5965.2197
5192,5971.412
2847,3399.8638
5150,5301.048
5059,5067.3447
4331,5025.856
4245,4992.2656
4226,5228.1934
2797,3153.411
7826,9411.168
7262,8003.915
7723,8542.085
7714,8448.377
3598,4501.893
5475,5795.497
4900,5288.828
4751,5136.5137
4619,5126.7456
2683,3177.8303
8366,9008.022
6670,7415.2847
5446,6475.8774
5431,6267.631
5748,6461.619
2514,3148.587
5610,5307.9014
4609,4931.3735
4585,4990.825
4585,5072.8076
4094,5048.102
2536,2832.2896
7913,8669.105
5605,6737.472
7149,7434.952
7023,8131.5493
3375,4412.623
9143,9401.966
6222,7126.6294
6142,6630.7417
6045,6469.84
6352,6385.4663
2394,3107.0212
5808,5512.2754
5207,5180.233
5823,5735.8613
5716,5760.2725
2408,2973.6807
7543,8681.474
6489,7049.9683
6465,6420.85
5712,6108.1987
5792,6066.3413
2830,3328.1965
6130,5845.8193
5836,5654.281
5345,5490.642
5469,6005.4727
3074,3963.2573
8618,9581.169
7519,7975.3594
6526,7014.546
6344,6691.275
6381,6846.0947
3086,3682.6663
5510,5763.5566
4708,5273.3633
5080,5289.2007
5095,5116.801
4877,5238.243
2699,2917.8352
8464,9390.188
7568,7624.202
6227,6754.876
5512,6201.257
6174,6423.7417
2776,3168.434
4720,5150.8193
4406,5155.3306
4718,5069.8945
4392,4808.0903
4502,5091.044
2438,2759.0132
7996,9062.659
7475,8279.714
6463,7123.324
6070,6548.013
5324,6287.7495
3034,3277.8862
5616,5687.8423
4590,5300.408
4963,5227.532
5088,5294.8574
5539,5307.3413
2900,3151.0364
7915,8702.24
6425,6958.093
5612,6463.6147
5365,6180.335
5108,6023.1245
2689,2794.0938
5631,5517.1313
4430,5094.8525
4347,4656.1865
4189,5021.01
4576,5066.668
2369,2671.999
7317,8379.306
5645,6660.205
5477,6337.459
5708,6454.473
6410,7027.8735
8383,8605.925
8998,8664.246
8230,8573.044
7886,7753.245
9285,8380.426
6073,5711.6733
8677,7489.6816
8111,7792.14
7312,7456.241
7864,7672.0366
12669,10984.331
8478,8874.908
8340,8245.578
8594,8543.034
7949,8476.334
6922,7209.402
6789,6851.4443
6430,6737.003
7161,6960.745
8337,8167.4653
8675,8822.325
8203,8463.172
4880,6719.6836
14015,13201.821
10991,11234.822
9524,9910.877
9285,9571.0205
7912,8756.72
7244,7543.8696
2139,2742.0142
5395,5386.2007
8085,7299.9736
7445,6934.4507
7845,7238.617
8873,8476.242
7828,7436.6367
4415,5550.715
10420,10489.88
8888,8412.903
8776,8527.625
9314,8647.046
9827,8841.543
8884,8578.936
5989,6681.7144
14321,12478.202
12051,11012.426
12322,12679.704
13096,13583.432
14035,13939.675
4072,5976.8057
6532,8858.933
10802,9969.216
9292,8646.645
8579,8634.145
7453,7184.0444
8432,8025.8696
4199,5271.1978
12037,11505.172
9562,9359.967
7239,7846.639
7990,8129.1206
8468,8933.787
6622,6939.2495
4629,6228.2354
7662,7529.479
6573,6771.746
6006,6646.5156
5053,5956.0757
4839,5705.896
5029,6040.1084
3724,5017.1943
8011,9218.837
6411,7314.0503
6098,7030.2764
6335,6868.5034
5446,6358.192
5465,6200.9414
3386,4790.9155
8938,9960.608
9056,9675.984
10382,10014.627
8646,8770.788
6067,7081.1533
4190,5342.5474
7024,7179.624
6737,6816.0454
6576,6891.1147
3733,5379.4697
9218,9059.315
7026,7254.9976
3961,4714.3384
9728,10231.64
7840,8629.214
6907,7679.28
7736,8387.178
7296,7811.2065
7427,7262.2524
5419,6011.027
4979,5875.5884
5976,6011.5576
5258,5292.6094
7025,6929.926
6412,6692.6235
4547,4991.576
2934,3648.1255
10713,10295.064
7884,8797.919
6979,8268.739
8956,10087.3125
9021,10660.582
7444,8060.5923
4270,5160.456
10558,11358.128
8428,8940.19
7687,8240.91
8687,8283.307
7127,8148.3755
6680,6950.749
6997,6613.424
7456,7529.7217
6871,6912.2993
7375,7340.998
6434,6794.7285
6553,7120.1035
6537,7413.5977
6325,6437.539
10432,10496.388
8005,8811.699
7242,7876.0244
7261,7796.5615
7252,8026.8345
6432,7147.7686
4698,5499.7173
7551,7322.259
6923,6955.1626
6575,6794.53
6877,7325.981
7240,8036.726
6691,7830.831
5064,6506.6133
13500,12710.229
8436,9779.767
10497,10768.948
8585,9473.006
8325,9346.199
7430,8611.944
5477,6773.757
9258,9926.795
7977,8340.816
8421,8653.733
8126,8226.873
8396,8332.279
7091,8235.394
6257,6808.5615
13905,13341.995
11072,11419.092
9137,9856.739
9755,10621.97
9408,10963.156
8517,9574.735
5524,7829.5503
9702,10710.196
8776,9177.856
8984,10005.673
8845,9877.603
8005,8976.4795
7354,9056.923
5140,8162.8813
15236,14589.248
11413,13310.609
12629,13742.673
11624,11558.307
9552,10112.356
9024,9377.134
6115,7205.516
11516,11300.973
9379,9581.355
9556,9290.136
8705,9311.861
11225,10472.663
7635,8295.327
6766,7727.0723
14243,14866.769
10417,10932.126
9569,10200.068
10159,10689.7705
8666,9811.207
8968,9177.09
5877,6644.146
8573,9117.83
7018,7781.57
7173,7728.976
7629,8054.861
7675,8418.5
6971,7983.708
7465,8125.6465
11636,12399.755
9215,9936.71
8545,9813.593
9584,10345.428
10300,10885.77
7115,8140.481
5284,6584.9014
7097,7544.6714
7117,7610.523
6598,7420.2104
7271,7674.3687
7453,7872.262
6607,7969.2896
5649,6710.252
9252,10493.184
9159,9660.551
8533,8544.578
8702,8693.661
8418,8464.389
8088,8338.637
4598,5496.1787
7034,6935.459
6402,6775.2524
6393,6572.14
6242,6564.9146
6127,6562.164
5428,6362.5493
4587,5317.9053
9842,10158.775
8283,8784.688
8175,7837.7466
8008,7805.83
8387,8148.0444
6707,7539.619
4812,6028.474
8804,8538.884
7303,7735.362
7315,7535.424
4978,6963.622
8515,8861.664
6911,7823.8047
3964,5044.3887
13373,12320.359
8976,9662.277
8473,8823.765
8401,8829.851
7794,8259.832
5644,5866.4355
4678,5510.856
8369,7444.021
4950,5269.0693
6754,6592.218
5814,5837.056
6601,6784.559
6511,6710.9336
4307,4983.6787
10168,9947.297
8831,8963.423
7597,7770.3643
8794,8236.978
7609,7831.7993
6061,6798.0474
4054,4792.364
5442,5371.811
6061,6796.34
7423,7762.557
8377,8428.249
7468,7545.1045
7009,7094.5146
8940,9622.306
10269,9393.292
8741,8201.632
7792,7932.242
8181,8092.143
6226,6257.4956
8178,7221.5464
5631,5671.779
6678,6710.33
7109,6677.2993
6652,6476.0034
7431,7029.698
11251,10619.933
8403,8560.287
8152,8240.5
8307,8330.6
7150,7898.5825
7085,7559.175
8846,8235.342
7973,7642.716
6221,6184.844
8701,8336.533
7228,7638.441
9607,9194.278
14027,12992.036
11298,10642.636
9189,9512.056
7711,8171.5723
6900,7391.5015
7246,7644.536
8620,8310.948
7509,7455.326
7554,7121.193
6979,7439.7065
7046,7237.916
7870,7705.2007
15170,15142.529
12054,11729.328
10898,10998.407
9660,10341.949
11485,10901.855
8401,9204.702
4565,6327.766
13824,13867.389
4675,5031.8594
3929,5517.284
8810,8243.016
7632,7788.3164
4291,5866.791
11814,12087.794
6604,6708.919
8387,7692.1597
8175,7666.168
7690,7850.385
3154,4172.3423
10601,10309.627
9858,9567.538
7466,7455.4097
7790,7611.5537
7892,7865.9395
5761,5679.6914
6226,6025.5605
7187,6290.272
5879,5254.2056
5504,5161.9546
6209,5988.198
6480,6443.8887
10793,10188.421
6695,7223.653
7030,6673.3145
7022,6920.2656
6680,6827.6523
6257,5941.674
5949,5423.886
6116,5598.4644
5024,5058.5615
6280,6042.3433
6871,7353.9224
6461,6136.7046
12880,11720.867
9863,9391.063
8062,8624.401
7278,7744.5356
6993,7522.63
6568,6434.0815
7893,7114.732
6303,5860.174
6140,6058.897
6578,6324.0356
6458,6813.256
6618,6865.5986
11910,10929.869
7852,8277.07
6598,7298.175
7839,7862.153
6297,7101.6733
6483,6851.84
7193,6868.173
6462,6062.898
5460,5397.738
6546,6643.747
7200,7491.8193
7523,7547.4136
3617,4892.54
12152,12109.262
8923,9650.432
8546,8509.343
8307,8326.367
7534,8284.852
6855,7703.397
7191,7107.577
6660,6660.2773
6246,6367.781
6822,6833.4717
6673,6859.276
5961,6438.917
2537,3237.0078
9610,10326.684
7536,8221.068
6653,7319.202
7355,8190.9067
5486,6361.953
6529,6651.2627
3893,4640.55
7335,6442.984
5904,5824.6035
5988,5882.5923
6737,6562.9536
6791,6883.717
7213,7698.402
4137,5334.5444
12727,13147.166
8793,9034.491
7381,8543.965
8496,8752.991
7416,8097.88
5836,5802.4297
3329,4228.042
7148,6786.0347
5623,5822.2637
6345,6145.068
6642,6683.661
6729,6489.826
7294,6976.7803
5048,5164.1455
11449,10930.669
11346,10610.861
9810,10001.45
11204,11287.441
12197,12348.877
2881,4141.736
3883,5332.0103
7397,7136.839
6676,6542.8403
7063,6605.7407
6024,6443.147
6182,6683.3115
4069,4819.811
10763,10939.039
7895,9302.233
9726,10485.242
11433,11605.725
7552,7749.5156
3453,4391.4126
11114,10722.857
7928,8738.6455
7031,8014.278
6301,7115.145
6964,7805.4355
6302,6430.3765
3001,4107.2124
6742,6542.6714
6496,6410.51
5987,6168.5576
6188,6147.4204
6419,6677.6147
9723,7985.1265
3776,4323.2676
10122,10043.109
8254,8883.13
7285,8429.886
6910,8298.317
6604,7430.5835
6673,6777.303
3315,4541.225
6870,6867.04
6307,6473.0435
6656,7092.7993
6987,7557.7363
11543,11775.596
8116,8722.981
4903,5671.0356
11574,11325.591
8886,9629.34
9161,9182.431
9391,8876.061
8013,8566.157
8906,8703.693
5054,6514.1104
4687,6144.432
8377,7608.0864
7397,7058.3193
7905,7378.046
7523,7190.814
6309,6920.862
3949,5206.4985
10753,11291.688
9534,9560.845
7911,8527.15
8399,8737.331
7997,8791.772
6868,7408.527
4279,5062.923
7595,7355.715
6384,6594.4214
5710,6478.873
6656,6596.1465
6641,6992.2617
6986,8089.2114
6513,7166.0474
12473,14301.361
8733,9397.634
8929,9074.343
8597,8762.763
7361,8315.635
6804,7251.935
4577,5501.856
8333,7817.8467
6747,6701.067
6354,6703.704
9055,8092.5015
8008,7619.072
8409,8423.961
5142,5608.7886
10592,11047.713
9943,9761.325
8786,9396.725
8993,9054.674
7778,8862.869
7696,9088.917
5084,6253.8237
9312,9369.42
8047,8285.889
8072,8217.248
8400,8742.224
7372,7700.6226
9735,10222.804
4597,6842.272
11583,12231.294
10182,10965.696
10985,12110.057
11517,12445.506
8999,9732.872
8693,9413.487
5152,6448.6226
13501,13885.513
11709,11596.484
8938,9964.444
10751,10986.517
8932,9622.239
7684,8519.959
5683,6377.5493
9882,10141.26
8843,9033.651
10224,9400.5625
8955,8892.843
8116,8623.98
8554,9406.047
5441,5963.402
12445,12234.367
10376,10579.289
9211,9505.234
10004,9813.899
9264,9233.3
7359,8227.601
5489,6259.4883
10048,9526.369
7895,8361.499
7625,7965.259
8002,8946.388
7573,8832.829
7642,9423.797
6264,7541.7344
12738,12611.744
10404,10435.709
8950,9545.275
9946,10057.211
7952,9171.447
6464,7912.243
4324,5470.4805
8513,8089.8076
6506,7118.4106
7080,7095.87
7577,7344.153
6281,7138.906
6436,7349.0894
3854,5203.4614
11136,11242.117
8634,9759.663
7658,8741.879
8423,8660.198
8383,8606.028
6456,7520.119
4485,5211.391
6384,6307.45
6711,6775.8413
5778,6160.5684
8640,7286.864
5928,6242.681
6387,6910.879
3741,5070.1855
11014,10782.603
10223,10634.955
7788,8558.856
8375,9322.689
4925,7590.7183
8517,9166.465
3761,4972.7314
11958,11096.566
7347,8502.314
8785,8674.636
9183,8663.115
7894,8290.242
6279,6982.1084
4300,4958.3105
6030,6151.729
6881,6632.064
6740,6610.08
6866,6611.705
6312,6222.4883
6096,6523.0166
3690,5022.599
9618,9688.861
6952,7420.0454
7541,7525.6655
7860,7665.9404
7241,7434.1953
5668,6289.721
4137,4904.263
7193,6903.8955
7143,6969.917
6137,6138.446
7918,7913.757
7603,8324.63
7592,7801.6396
11939,11438.606
8470,8810.086
7078,7590.5483
8949,8233.128
7699,7928.111
6863,7021.17
9358,9414.153
8026,8100.5386
7028,7351.771
7358,7499.5713
7719,7818.8457
6561,6871.136
7993,7100.293
5984,6015.305
6425,6286.2925
7606,6829.2256
6872,6461.7837
7123,7256.7056
10944,10579.02
8665,8754.916
7944,8351.079
8550,8684.584
9517,9549.463
8525,8619.416
13291,11940.732
10381,9542.947
8141,9134.044
9381,9275.862
10140,10197.038
8095,7823.2837
8956,7886.1113
7366,6838.8926
6663,6285.696
7523,7257.0547
6075,5989.3564
8845,8364.323
13847,13359.663
10826,10707.602
9915,9680.881
9374,9631.569
10177,9542.622
7451,8281.379
3574,5878.7915
10179,9538.531
10821,9671.239
5660,5535.3535
3719,5543.415
8399,8152.2637
3916,5537.8755
9888,9721.398
10936,10474.035
6439,6483.869
8467,7763.6294
6659,6021.7905
3815,4866.088
11748,10750.287
9403,8600.359
9169,8191.938
6716,6794.5557
5589,6235.2017
4510,4682.089
10475,9471.038
7069,7370.859
8265,7637.382
6576,6211.4478
8995,7881.567
7927,7048.0254
7319,6323.7124
6090,5071.0884
6419,5288.944
6026,5513.617
6540,5943.3105
5870,5324.7383
8861,8800.871
9371,8507.455
6646,6909.8804
7922,7735.916
8644,9082.609
7531,7845.8643
10924,10563.498
8123,8223.673
7017,7517.521
8117,7973.7354
7545,7804.0317
6303,6091.143
7490,6812.7456
6989,6583.454
5795,5544.696
6311,6081.2886
6807,6548.3213
7562,7656.2646
9816,9836.515
7871,8282.215
7538,7695.904
7902,7877.565
6829,7243.9727
5823,5854.856
6500,5845.758
6238,5671.404
6269,5864.953
6280,6323.8594
6401,6305.056
8034,8162.973
2488,4105.9365
9501,9851.07
9269,9029.43
7219,7832.2666
7952,8123.9634
7927,7856.1123
6792,7138.618
7690,6842.5317
6520,6307.185
6579,6531.8745
7675,6954.9526
6561,6599.599
6687,6392.129
2789,4079.7961
11898,10629.157
8504,8900.277
8438,8318.393
8050,8240.772
8115,8029.548
5801,5635.6357
3785,5045.047
7435,6800.996
6315,6130.0483
6393,6374.013
6584,6571.768
6376,6573.672
7771,7726.7437
3155,4437.386
12649,13103.23
11027,11441.809
10727,10250.231
11716,12226.635
12756,13093.421
3451,5368.0464
5251,6558.155
8499,7293.4326
7145,7201.6523
8035,7650.2285
7517,7133.857
5974,6868.323
3999,4692.2593
10569,10729.085
8319,8647.994
7522,8304.921
7650,8084.146
7534,7778.491
6539,7020.4893
3814,4866.95
7193,6742.458
6070,6220.8823
5753,5958.8247
6630,6399.531
6286,6493.8438
5639,6088.324
3352,4404.941
9346,10347.427
7935,8811.428
8237,8988.034
8957,9824.621
10366,10741.99
4703,5799.394
10200,10816.496
6699,8010.981
8074,8286.636
7150,7829.9155
8489,8179.2075
6842,6969.4585
3641,4634.2314
6583,6739.9883
8345,7129.549
7513,7454.121
4731,5843.4043
9327,9209.792
8249,7635.325
4022,5071.579
9505,10309.579
7220,8409.68
8314,8058.663
7609,8152.8213
7774,8046.5854
7811,7554.962
4615,5822.343
4971,5824.5923
7580,7526.987
6341,6719.5747
6849,7177.7485
9298,9382.709
6737,7478.945
5252,5922.4395
12184,11704.6875
7820,9446.563
8955,9198.797
9281,9062.128
8484,9208.422
8862,8851.013
4582,5105.6885
9016,7773.111
6705,6849.295
6806,6858.451
7346,7246.479
6373,7092.186
6312,6971.8726
4761,5362.901
11510,11629.46
8511,9414.749
8493,8422.587
7431,8295.112
8130,8141.6196
7326,7267.709
4122,5094.4546
6960,6971.985
6602,6615.839
6142,6111.7227
7009,6907.385
6671,6806.34
6687,7444.186
4180,5697.4746
11485,12513.898
11693,13060.066
10089,9485.371
9310,9644.586
9259,9137.24
8220,8517.93
4320,5133.4897
9593,9373.612
7665,7525.1133
7513,7348.088
7467,7764.362
10103,9006.121
7672,8153.9033
5053,5828.442
11239,12117.562
9795,10190.218
7994,9146.018
9852,9321.886
8239,9080.819
8304,9564.13
5538,6649.205
9880,9835.101
8244,8240.584
8233,9262.558
8697,9094.354
11643,10675.279
7408,8179.9834
5683,7354.5796
12963,12704.373
9830,10767.635
9310,10587.801
9270,10528.322
12074,12778.651
6289,6483.389
5943,6138.2046
6858,6716.922
3876,4525.2656
2196,2756.8293
5048,5337.665
4509,4896.8696
4827,4984.059
4261,5014.469
3488,4016.0886
9700,10316.77
6937,7317.997
6567,6267.237
5426,5919.6675
6593,6453.526
3293,3412.2961
4154,4656.3086
4215,4829.719
3835,4939.1216
5351,5636.6074
5267,5760.872
4308,4862.4463
9915,10806.67
8244,9072.839
6404,6545.2563
6329,6736.3555
6833,6866.5923
3425,4133.923
4142,4908.361
2869,4002.677
4693,4920.7124
4020,4776.572
5271,5586.527
3687,4018.293
10303,10529.46
7443,8018.3794
5542,5967.736
5864,6035.285
7254,7452.3096
3543,4151.527
9208,9470.851
7801,8728.023
7712,7841.324
8944,9416.866
6200,6382.7676
4799,5573.209
4128,5060.833
4153,5215.189
5458,5432.4746
3337,3694.3452
10151,9635.07
8244,7959.064
6645,6319.578
6347,6562.274
7023,6815.759
3158,4060.1846
3640,4623.4824
4623,4852.7427
4424,4824.749
4308,4762.5747
4517,5017.1377
3410,3992.3123
8511,9225.583
6831,7104.2485
6098,6068.796
5984,6092.4746
6128,6498.2954
3330,3588.1099
8292,8897.11
8852,9880.336
7698,8097.466
7209,7486.1104
4770,5069.1245
4479,5250.7954
4560,5294.8804
5420,6064.4424
5918,6271.588
3980,4586.569
8027,8788.61
7644,7801.451
6471,6586.566
5623,6111.7324
5942,6434.0366
3779,4193.387
4052,5077.063
4045,4934.91
3921,4904.001
5034,5298.592
3345,3954.0034
8882,9269.205
7647,7889.78
6928,6867.693
9735,10113.278
4151,4123.2036
9549,9662.906
8337,8295.103
6621,6356.979
